hate+offensive_count,non-hate_count,class,tweet
3,0,1,damnitcorn shit like minut away clear desper need pussi bruh pull 8230
3,0,1,damnitcorn bitch begrudg fuck like man big bad man cri like bitch
3,0,1,damoniwantyou tvd theorigin show bad ass vampir turn spineless pussi littl ooc bitch
3,0,1,damonddawg peek boo bitch swag scare kid that fresh tyga worst bar tygabar
6,0,1,danbilzerian appl new iphon softwar shit mayb sue cunt amp request damag base pussi ive miss 8230
3,0,1,danbilzerian boy obvious gonna slay pussi tonight dress ninja turtl http su2hnfq6s8
3,0,1,dandanmanlyman 00sexilexi00 swiggeti swag love fag
0,3,0,danharrison1985 128514 cecilhurt charli strong got man roster near quick texan
3,0,1,dan osu hashtag ever look bitch like bitch
0,3,0,danaperino hand flight must good hand bird http 7vjwdcdtxv
3,0,1,danielbiltmor basic bitch basic cabl
0,3,0,danielgennaoui bird court femal build beauti nest bright object http gi2rrlgro6 8230 wildlif http 8230
3,0,1,danielmtz1997 rts say fuck right pussi 128514 128514 128514 128514 128514 http rzfhabwtsv
3,0,1,dankychan88 dumb bitch broke went wal mart fuck wokeup smart lol
3,0,1,dannydevito wisconsin iasip nice work bitch
0,3,0,dannytann highest score flappi bird cant beat http i2qgswipdc
2,0,1,daraunn joshuataddac slap bitch two week
0,3,0,dariusjulion movi trash
3,0,1,darkskinobama rose red violet blue fuck bitch nigga
3,0,1,darlincori make homemad pickl work funni tweet pussi go make great old ladi
3,0,1,darriondadon kobe man want hoe guy hold face omgod kobeshia shut 128514 128514 128514 http 2bfbfbvlva
3,0,1,darrionmarz pregnant bitch get bus think suppos give seat like bitch fuck nigga 8230
0,3,0,darthputinkgb today 1996 charli wilson left offic rank alongsid lech 322 281 role defeat communism 8230
0,3,0,darthvenn woman bird turn woman sky nigeria http 34dcwjkvef
3,0,1,darth alk baqot shinsnip tweet cringiest peopl darth dana bitch lmao follow 8230
8,0,1,dasianah ghetto bitch pregnant smh poor kid 128531
3,0,1,datdudetorey 8220 swagggg boss ass bitch song got basic think model lmao knowyourplac 8221 128514 128514 128514 128514 128514
3,0,1,datdudetorey damn hug bitch
6,0,1,datnigpriest 1bookieg nig light skin dark skin mental lol black
3,0,1,datniggavegeta definit real 8220 mikeymagee datniggavegeta except bruh let bitch ass babidi turn nigga fam 8221 htt 8230
3,0,1,dathighyellaguy dem hoe swear pussi priceless sell ass day 128533
3,0,1,datingtrick girlfriend accept fact hoe gonna face boyfriend better let 8230
3,0,1,dat jaygrant like let miss sometim bitch take overboard shit said give time miss ass 8230
0,3,0,davidbcohen1 coakley lose race seanspic wow wow bostonglob charli baker governor htt 8230
3,0,1,dawngoodspe honest kind get offend peopl ask eyelash fake fake eyelash long bitch 9995 128129
3,0,1,day cantkeepup hoe die attent 128564 128564 128564
2,1,1,dayma micaela want babi young retard
0,3,0,dceni33 farewel tour fault everyon three player underachiev yanke year
2,1,1,dcowboys2188 love dez right trash right weeden other open
3,0,1,deadjak sherman bark bite fuck bitch
3,0,1,delaislaaa get real fuck fight play play pussi ass nigga
2,0,1,deraydavi cure ratchet run cours bitch
2,1,1,deadcollis talk hoe http 1h08fxpkkq
1,2,0,deadspin colombia support remind doubl bird univers languag http jeut1isq1f
3,0,1,dearawkward awkward moment hold door someon use door next like bitch better back
3,0,1,dearleader10 valu someon gave titl valu bitch clutch win
6,0,1,dedepayton hoe friend althea want say
9,0,1,dedepayton low mzlola bunni realli look next bitch smash
3,0,1,deejay138 pussi nah work best place weather
3,0,1,deemayweath bree need black hoe cheat man work offshor would fuck babi bed 8230
3,0,1,deepapi1800 outsid dick keep dem hoe sick
3,0,1,dee insideyou team hoe 128514 128076
3,0,1,deemazz jmccown11 got bitch http a3gf4iaps9
3,0,1,deepinhergut anyth said bout mom would led bitch get stone cold stunner
3,0,1,deezi 2time aint got time mufuckin fake friend smoke weed fuck hoe nigga drank gin
1,0,1,defendwallst wow 1sleepinggi whatev fuck asshol nigger look alik
1,0,1,defendwallst tell realli feel 1sleepinggi littl isi faggot usual bag head anyway
3,0,1,dejahiott fuckin ignor ass nigga video count money say stuck bitch 128528
0,3,0,dennisssbeauti vivalazulema look like princess bella yellow dress 128120 128120
3,0,1,deolacola make amp like anymor dude use make feel good bust wide open call hoe 8230
0,3,0,depresseddarth star war meet charli brown http m9unrz6syr
3,0,1,derekisnorm bitch wear scarf today love scarf
3,0,1,derekpayn know gonna stalk tweet know dumb fuck bitch
3,0,1,derekisom make first day bitch
3,0,1,derrickjaxn feel like peopl want commit cut hoe relax start complac
3,0,1,derrickjaxn take girl serious refer bitch guy date nigga
3,0,1,desean 8220 1bookieg fuck life bitch 128514 128514 128514 128164 8221 128514 128514 128514
0,0,0,dessantigina tonyjrodriguez wolfvanhalen toni think rude littl cunt young even know real rock rol 8230
1,2,0,destrothenobl support idiot teabagg teabag openwid nekolin 1sleepinggi
3,0,1,devineleven hey slim that girlfriend scream trunk slit throat tie see like 8230
3,0,1,devon toppin2 fuck bitch never love thot
3,0,1,devydevblack yung berg tri fuck hoe
2,0,1,dewis14 totheov dbrad coleduff24 peckadel bgulll1611 pussi men throw whammer asshol
2,0,1,dezdlt play soccer cheat girl wear khaki colour cargo haircut http a1sdhby8xt
3,0,1,dezzzybo want attent yet twitter talk get somebodi dick wet tonight tongu deez hoe 8230
2,0,1,dhet btchh hoe realli built animos toward reason like problem bitch fill cuz lost 128554
3,0,1,dhoopin32 mfs tell damn near everi mornin bitch even tell wide awok 128530 wtf type shit 8230
3,0,1,dhoopin32 bitch call daddi 128553 128525 128536
3,0,1,diandrasaysso 8220 itzbreak like borderlin retard see andr 3000 elit skill level exampl 8221 yep 8230
3,0,1,diggabitch pussi 128572 keep call gettin troubl
3,0,1,dignifiedpur tonygoldwyn could help melli revolv door shape head quiet ball deep 8230
3,0,1,dignifiedpur work chuckl time derekisnorm said reveal age keep pussi fresh 128514 128557 128557 128557 128514
3,0,1,dino hoe come hoe revolv cycl 128080
5,0,1,dineroloco nigga fuck bitch dat cat ima leav alon trifl
2,0,1,dino fool ima catfish bitch fake arm
3,0,1,dino fool ever normal day mind play horribl trick give whiff good pussi 8230
3,0,1,diponlin close eye shit sometim bitch abl sneak quick nippl lick go ham
2,1,1,diponlin michell apart baltimor twitter would one hoe say celib smh
3,0,1,dipset kenn tonethaman55 paper chaysin love money fuc bitch stress keep mouth close cuz 8230
3,0,1,dirrttyydan chi bitch got assyrian king california peterson 128081 128081
3,0,1,dirtyeaffili turn hoe housewif hashtag tupac
3,0,1,divamonroe2uho fuck candi eat pussi 128527
1,0,1,divamonroe2uho nigga alway wanna talk god gay pussi eat last night god 8230
0,3,0,djchubbeswagg 8220 jemelehil faint desusnic idea mani resum went straight trash http 8230
3,0,1,djxvx karma bitch 128524
2,1,1,doctor johnson appreci woman entertain hoe
0,3,0,doctorofthedead jackson chase violet berri realiz 8217 go get horror poem wrote abo 8230
0,3,0,dodger gracia por jugar con corazon ahora ganarl los yanke tommylasorda http 3fytvuznzb
2,0,1,doestaxxx stop fuckin jail bird brat nigga serious ass play scare shit sus
2,0,1,dogbountyhunt warmachine170 hey boy half breed chiricahua apach ass eatmytaz
0,3,0,dogethedog wow banana potassium much yellow http xinhdwytq
3,0,1,dombeet afraid let feel show unless bitch
2,1,1,dombeet wish someon would make song hoe loyal
0,3,0,domworldpeac teixeira point tonight yanke
3,0,1,dominickl uce ina bitch lmao
3,0,1,domo frm peru bitch would cheat nigga give everyth ask loyal shawti smh bitch shit
3,0,1,donapollosan might lot follow bitch third want fuck second third would hate person 8230
3,0,1,dondelarent think biggi saw kandi burress today would chang mind fux one ugli xscape bitch
0,3,0,donniewahlberg happi blublood friday cbsnew sit gang cbs morn join clock 8230
0,3,0,donniewahlberg set blueblood hope bird perch http odhq52qil
6,0,1,donni blow 8220 100d bitch goofi bitch dat loyal 8221 128588 128175
3,0,1,dontforget bitch realiti twist
3,0,1,dookiewithm 128514 itsablackguy 8217 assum got cup assholefrmni pussi got bicep wtf http cl4jhgmxpi
3,0,1,dopechubbychick eager hoe even read jennnvee 8220 djzeeti twitpic selfi wear leotard 8221 http 8230
6,0,1,dope bitch talk abt bitch face 128056 9749 65039
3,0,1,doprettyshiz bitch blew high 128564 high drug 128138
1,2,0,dori anaconda want none unless defeat hun son http uztkgawtfm
3,0,1,doseofoc dirrttyydan fasho offici hire bitch
2,1,1,douchekevin mustard yellow avi big tit would epic tweet
3,0,1,downsouthoutlaw mother fuck flappi bird
2,1,1,doyoudream cant spell beyond without hoe
3,0,1,drbrewwatkin get bitch http dwyd4rrm7v
0,3,0,dragonballdeez atlanta pacdagoat houston mani trash driver
1,2,0,dragonflyjonez men trash homeboy cheat dont tell wife girl break famili lolno
3,0,1,dragonflyjonez chick would get tire dre call bitch listen jodeci talk would give hous 8230
4,0,1,dragonflyjonez jean bluer denabitch dont let lie sick yoliethejew know pussi overr 8230
3,0,1,dragonflyjonez never knew possibl look like buy pussi still look cool tha 8230
3,0,1,dragonflyjonez might hoe stroll joke asid live milz dej loaf dress like jerom 8230
3,0,1,dragonflyjonez tell bubba alabama your african black gonna call nigger extra hard
1,2,0,drecordero alway interest see peopl trash liga react product liga premier leagu club
2,0,1,dregambiino nigga like got hoe flo 128567 http swfpgrbliv
3,0,1,dreadjackson broke hoe word face
3,0,1,dreamchas 100 new orlean bitch serious
3,0,1,dreamvillain bitch aint shit swear think poppin caus instagram famous
3,0,1,dream money male rap artist talk money bitch drug nigga wanna hear shit
0,3,0,drewmk joeli poli victoria fina play yanke right
1,2,0,drfreezeburnn spent good twenti min tri teach bird skyrim theme song realiz bird
3,0,1,drivemi lexi 8220 candace00 idk think nigga like get head gay 128514 128514 128514 8221 bitch http sqt1tpnelm
0,1,0,drizz lakerk horribl yeiiowbang invad zim trash
2,0,1,drizzytaughtbr drink bleach bitch aubreychest youda done thing teamzimmerman
2,0,1,drrake hoe tho right 128564 http gle9rsfkwj
3,0,1,drrake curv outta hoe http ligzdounj5
3,0,1,drugfre datzm fuk chill shit 100 hoe real quick 128526
3,0,1,drugsforsteph loyal girl realli truli come smart mouth argument hoe let pleas caus 8230
3,0,1,drugsforsteph wifey materi come often better recogn rider end hoe
3,0,1,drummerkid0328 pooh fat bitch ruin everyth 128514 128514 fuck though super burnt
3,0,1,drummerkid0328 run niggah imma let know 128165 128299 128175
4,0,1,drummerkid0328 sike nah 128514 128514 128514 bitch havin buggin
3,0,1,drummerkid0328 shit dri bitch ask water shit 128514 128514 128514
2,0,1,drummerkid0328 prolli like niggah realli give fuck feel 128175
3,0,1,drunkorton shave novemb aka month crush pussi let free muzzi ride begin babi
3,0,1,drunkystori 1st time eat pussi thought suppos liter eat end bite clit realli hard havent 8230
3,0,1,drvglordkush hit blunt cat afraid water pussi get wet http xffuo73q3a
3,0,1,dubtheproduc vsamon dude probabl think eat pussi suck pussi lip 128530 lmaoo
2,1,1,duckin fope buy bitch vehicl
0,3,0,dugoutlegend lou gehrig hand fractur career play 130 straight game ironhors yanke http o6sofyoh 8230
0,3,0,duke27 mistak show late work run red light even forget take trash http 8230
0,3,0,dumbto polli want cracker dumbto http zc8mlwneuc
0,3,0,duncanidunno smash windshield coorslightca bird bee coor light drinker know 8230
3,0,1,dunki hoeless55 hoe leav man hous right costum
3,0,1,durags4eva bull still win titl bland ass offens pau still pussi darkskin nigga start line 8230
3,0,1,durtmchurtt want fuck bitch listen conway twitti
3,0,1,dustinhooper225 hoe loyal
7,0,1,dvpedream pussi got bodi count dead 128128 pussi 128049 live 128514
3,0,1,dymondmarie1 shoutout main bitch
3,0,1,earlmontana put pussi make want nobodi els
4,0,1,efcuttin know pacer fan stay clownin rose mass suicid watch karma fat bitch wit beard 8230
2,0,1,ehssecretadmir cartermarteeni murder pussi
1,2,0,realtalk 8220 sirraycharl claiborn trash 8221 say enough fam 128530
0,2,0,emadair225 illeg bring diseas across border contagi patient separ other yellow tape pregnant teen http 8230
1,0,1,erlktweet fuck disgust nigger movi captain phillip red carpet oscar fuc 8230
3,0,1,espndaniel strong black women simpli bitch wanna argu everi singl thing
0,6,0,espnnfl 1st time tom bradi era patriot sole possess last place afc east http zmkwgnzoct
3,0,1,espnsecondtak ugli either gay nigga hate ass bitch http h0wappsmgg
2,1,1,ewerickson recap dem governor candid call gop candid whore dem gov candid mock gop candid 8217 8230
2,0,1,tae627 three lil skinni bitch throw like frito tecoremix bol
2,0,1,earlylegend fuck hoe amp fuck nigga fuckin hoe
0,3,0,earthpix bird fish river http xnralt1phm
3,0,1,eastsidekri glad bey shit bitch wit one shave side ahead amp shave side
3,0,1,eastsidekri lebron bitch drake perform torn acl mtv award
3,0,1,eatthepea hate bein nice hoe bro
3,0,1,eaton appar honn like takin pictur eatin pussi 128514 128514
2,1,1,ebonyrogu tierra mari princess roc rihanna get good pic caus bitch gone long http 8230
0,3,0,echeloninsight rick scott beat win number counti charli crist flgov
3,0,1,einsteinparodi waterproof lab coat case drown pussi swag
2,1,1,eisenbackemili hate peopl leav trash car
3,0,1,eljefedejefes4c virgilio lla jammin sad song smoke squar think bout bitch lmfao
0,3,0,grillo1 crow would eat bear webradius obvious solemnwatch bear save drown crow 8230
3,0,1,elderlwm black women need stop refer sister hoe amp bitch realli good look 8230
3,0,1,eliriprashad love stripper bitch
2,5,0,elisaa martinez happi birthday cotton picker lol 1nonlydirtymik
3,0,1,elisha40hand bitch got mani teeth mouth
3,0,1,ellehueyxiv fuck make feel bad fuck guy call hoe fuck thi 8230
3,0,1,99car oop mean tweet yes random dvr ing bitch http wj0nycel8h
3,0,1,emilyfaye2 signatur white bitch move profus apolog late full starbuck cup hand
0,3,0,emilywcvb right newscent project charli baker gov elect razor thin margin http 1qc9q6p1cl wcvb
3,0,1,emmgoldla lot ppl look like fuck bitch think goldschmi
3,0,1,emmgoldla mad tell fact embarrass urself act like bitch
3,0,1,emotionalswag15 die hole bitch 9996
3,0,1,englandbailey happi birthday nicest faggot ever 128129 http vzygni9qtq
3,0,1,enxadasfelip bitch wanna roll fuck blunt
2,0,1,ericwithahotdad cant pass asvab might well full retard
2,0,1,eric marin mray9729 buckm00s letsarguebox dont time childish game fight bitch
1,0,1,erikcochran tonydecola 128514 128514 nig
0,3,0,erikawcvb marthacoakley call charli baker conced around morn plan address support 11am wcvb
3,0,1,erikaj00 8220 treslyon 8220 erikaj00 saw girl scratch privat today mean 8221 fuck right pussi 8221 lmaoooo
0,3,0,erineph new bus stop guy across street yell david lee roth kick swoop crow learn karat
5,0,1,erudite1914 start fuck buddi save live program lol match dri bitter ass folk wit good dick pussi
3,0,1,erudite1914 juic dead bitch ass sonsofanarchi
0,3,0,erv gulfwings14 think zlatan even class way talk trash
3,0,1,erv montana bitch prolli hit bitch bitch gone bang shit bitch prollu hit 8230
3,0,1,erybdyhatesriss made hoe second guess lol
3,0,1,eskimokim wecameasjani realli hate skyler like loan money even like bitch wtf
3,0,1,estellleee lol bitch act hard stay get ass beat 128514 128557 128514
3,0,1,evanbecker513 lifeasston hit pussi http 3tz7dyatfu whattheflocka
2,1,1,evanbecker513 whattheflocka zooyorkinit bitch could went al noooooooo 128545 128545 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 127849 128053
2,0,1,evanbecker513 whattheflocka omg nigger
0,3,0,everybodyhatesx trash yerrp08 earli call austin river draft bust
3,0,1,eviljeanyi thewhit coward pussi
0,3,0,evilmiketomlin came train camp today find charli batch asleep curb
1,0,1,exquizitebeauti 128584 128584 128584 idoclyf gave move lil nigger push smh http eybwlvukim
2,1,1,extremegif say hoe http ug3p4d9bsk
1,2,0,f1abraham crew women hillbilli amp gangster director itsawrap axemanthemovi jostontheney rachelereilli 9992 65039 127916 127909 http 8230
1,0,1,faammoveral nigguh chris paul
3,0,1,faithful pussi coolest bitch 128526
3,0,1,finallevel follow dog 17k bitch cutespartacus made golden retriev bitch today park http
3,0,1,fiawless beauti pledg allegi pussi
3,0,1,flhippi guy ever call name bitch slut blah blah would never ever think twice like fuck 8230
