,hate+offensive_count,non-hate_count,class,tweet
15686,3,0,1,itsyesi like damn. sorri i'm girl hoe around sex billion guys.
15687,3,0,1,itzshowtim3 forget nikko dig booti oneshadowlov sex tape gave head bigger pussi 8230
15688,3,0,1,ivan_splash call bitch said act like one call one nigga shut bitch
15689,3,0,1,ivan_splash guy flirt girl that nigga niggas. flirt back hoe
15690,3,0,1,ivan_splash gotta talk shit anoth nigga get pussi weaaak
15691,3,0,1,izzetheproduc wonder call bitch ... wonder call bitch -2pac
15692,0,3,0,j23app feb 2015 jordan retro remast oreo 314254-003 http t.co nboaxg1s19
15693,3,0,1,j4ckmull good girl worth 1000 bitch
15694,2,1,1,jayreidoffici check joy pain nicca im_yung_jay mme1636 blackkingz https t.co ezuqc2knyg
15695,2,1,1,jayreidoffici jus know ...s nicca im_yung_jay bkent mme1636 http t.co 3xinzjnm2u
15696,0,3,0,jbilinovich may redneck put steak season popcorn weidie1211
15697,3,0,1,jboxjohnson gay 128109 gay 128108 hoe 128129 pregnant 128124 sell drug 127811 smoke weed 127811 drunk 127866 care leav peopl alon 8230
15698,1,2,0,jc2theq yank walk win 128591
15699,3,0,1,jcsayre19 heelcastl hoe there.
15700,3,0,1,jdydff know bitch call lovin nigga prolli fuckin
15701,3,0,1,jen_jen_2014 old man white galaxi phone cuz he fag.
15702,3,0,1,jen_jen_2014 pussi tote adorb jump bed litter stuck her. cat fuck annoy it.
15703,3,0,1,jetzlyfe412 start wit nuttin hungri got coupl nigga bitch want
15704,0,3,0,jfish13 year still firecashman yanke
15705,3,0,1,jflocka need bitch bring pizza
15706,3,0,1,jharmelink182 fox say cunt.
15707,3,0,1,jhazethagod nigga call bitch fight bitch naw i'm whomp trick feel i'm come
15708,3,0,1,jlm_2014 ain't nothin cut bitch 128129
15709,3,0,1,jlewyvill 128563 treslyon keyair angel amp femal parti promot me.. parti promot hoe amp angel bitch 8230
15710,3,0,1,jmk0728 lmao...........poor pussi http t.co urjndmgdrj
15711,3,0,1,jmanziel2 8220 realzachk0enn jmanziel2 faggot 8221 texa fan...
15712,3,0,1,jmuggaaa thekaosyatti 8220 jmuggaaa look love one day it'll find me. then..... 8221 keep fuckin dese hoe 128540 yolo 128553 128514 8230
15713,0,3,0,joel9on thank carolina fan flip bird bottl head. stick stone may break bone aluminum zima 8230
15714,3,0,1,john_ikno nigga talk bitch days.. outdoorpoolparti today http t.co e72ikjofmg
15715,1,2,0,joscarjr paullemat happi birthday take spin yellow coupe... shutemdown http t.co xgy7gigon8
15716,3,0,1,jreynolds_ got nigga got bitch want you. -pnd
15717,2,1,1,jrsbbq wrestl villain must lie select coward bulli gain unfair advantag bitch amp moan amp disr 8230
15718,1,2,0,jstac825 there coon classic kelli usher there classic stevi wonder princ there anyth wrong 8230
15719,1,3,0,jzolly23 kickin trash can golf cart yeeye weidie1211 mowder03 jbilinovich cmnw86
15720,3,0,1,j_kwest harveywordman pussi min like http t.co dnrcmkg5oo
15721,2,1,1,j_kwest harveywordman lupe fiasco retard illegitim son
15722,3,0,1,j_kwest dnt trust bitch think shud bad girl club
15723,3,0,1,j_kwest ima buy dat bitch jump rope bitch live jumpin conclus
15724,3,0,1,j_leche14 relationship stop hoe hoe.
15725,3,0,1,jaaziel_ bitch tell angl 128129 8220 40oz_van watch bitch take selfi get right 8221
15726,0,3,0,jackbpr alec baldwin mock harris-perri 8216 cri forgiven transgress 8217 http t.co 9oq5gtpmxx via bizpacrevi 8230
15727,3,0,1,jacksonbynum annoy cunt
15728,3,0,1,jaclyndeet well mayb whore stupid ugli homeless bitch
15729,6,0,1,jacobcavenee_ 1d_nipples_ thank bitch http t.co xdox4k8yqo
15730,3,0,1,jadedbypolit coondawg68 velvethamm damn stupid someon need sit bitch amp explain communism 8230
15731,3,0,1,jadelovescat cuddl tell i'm beauti i'm needi bitch
15732,2,1,1,jaerawww y'all bitch hit mall look new cloth need hit gym 128514 128514 128514 escal cut 128514 128514 128514
15733,3,0,1,jafricanflow stupid 128514 westsidefle gone wife bitch let nigga lick head public
15734,3,0,1,jaidtaylorl 9981 65039 hoe
15735,6,0,1,jaiiiiibre bought hoe tomb stone sinc die attent 128529 r.i.p bitch 128128
15736,1,2,0,jakeeye3 hour almost page want slit wrist guess ill settl sleep
15737,1,2,0,jakeg_basedgod never full retard
15738,3,0,1,jakewaller97 ever see someon account think wow faggot time can't unfollow can't 8230
15739,3,0,1,jakelewis44_ 8220 umpoptart mr. krab sold spongebob cent that knew hoe 8217 loyal 8221 realist shit i'v seen 128548
15740,3,0,1,jakelewis44_ i'm bitch 128514 9996 65039
15741,1,2,0,jakelewis44_ luv deez hoe 128527 http t.co ofjlxao5sf
15742,3,0,1,jamesanddaniel call janoskian faggot janoskian
15743,3,0,1,jamesblunt pick blackeyelin bigger twat jame blunt robin thick
15744,3,0,1,jamesnasti readi rant gfs dog tear women cant handl liquor get jealous club hoe 8230
15745,2,4,0,jamesokeefeiii denver air clip dig trash ghetto aurora put black mexican ballot good use. 8221 http 8230
15746,3,0,1,jamesyoucunt i'm straight grizzli would buy gay ass teddi bear bitch alreadi bi-polar http t.co 4zsxc 8230
15747,3,0,1,jamezn bitch nobodi like
15748,2,1,1,jamilaahhh hoe twerkin birkin poppin coochi gucci bustin wide prada bendin loui
15749,3,0,1,janpham_3 8220 16stanley ugh he mine bitch he mine amp mine only. that babi man. know amp aware. that 8221 128079 128079 128079
15750,3,0,1,janasiaaa club pacdagoat done club saw bitch reject danc man. 8230
15751,2,1,1,jaredfayne_54 appar sound like countri hick. perk kentucki
15752,3,0,1,jaredlambert21 brandon dumb fat chunki whore
15753,3,0,1,jaredphilli fuck bitch.
15754,3,0,1,jared_carrabi mike napoli toughest son bitch i'v ever known.
15755,1,2,0,jareerkassi charli rose coexist israel meshal occupiers. nation consensus decid 8230
15756,2,1,1,jareerkassi invis celesti judg kill spew hate palestinian celebr amp politician would 8230
15757,2,1,1,jarhead44 buy margarita sure like way barstool show clam.
15758,3,0,1,jasperdolphin wanna put food bitch pussi take cool pictures. get bitch like food pussies.
15759,3,0,1,jasperdolphin lol bitch act like singl post pictur nigga hahaha
15760,3,0,1,jaunthegoat girl friend gotta watch for. bitch tryna encourag leav you.
15761,9,0,1,jawdan__ faggot ever kim possibl bbm notif
15762,0,3,0,jaworskimeat win brown cle clevelandfan clevelandprid clevelandbrown clevelandsport brown browni 8230 http t.co gm4h 8230
15763,3,0,1,jayallday612 hoe gonna hoe matter
15764,3,0,1,jayallday612 girl ignor text messag get bother give bitch attention.
15765,3,0,1,jaydokt twiterdeze_nut quot funni caption http t.co xa48tcxiao nigga gotta hit side bitch 8230
15766,3,0,1,jayiiuminati noth stop hoe go club. http t.co ucicsx5vus
15767,3,0,1,jayjroc thought mansion elan crazi migo wait til boosi amp gotti shut bitch tonight http t.co 1ic1h0ib8u
15768,3,0,1,jaymew eat pussi repeat https t.co 8e0aqmial8
15769,3,0,1,jayondatass girl say nobodi put em. dont nigga want bitch girlfriend fix shit
15770,3,0,1,jayucci_ 128514 mfz bitch sellin chicken wing amp fri
15771,3,0,1,jayzoverr 8220 2charmss next person see tweet bitch shit unfollow 8221
15772,3,0,1,jay_tee92 8220 armani_bliss ghetto jeopardi shit wack. 128533 8221
15773,2,1,1,jaydillz babi pussi tight today. http t.co if4k4v74ro
15774,3,0,1,jaydillz hoe
15775,3,0,1,jaykelz lebronvuitton 1stname_bravo renam bitch yacht club
15776,3,0,1,jayonnazar lowkey bitch one ride lowkey with.
15777,6,0,1,jaystuh72 8220 187xo_ playen side niggah shit mine 8221 omm
15778,3,0,1,jayymfcart gotta nigga bitch.... pleas stay dm i'm tire y'all taken girl
15779,3,0,1,jayy_gee96 dumb bitch
15780,3,0,1,jazminejanay hoe phase
15781,3,0,1,jazsmin__ alway ugli bitch like 128564
15782,3,0,1,jazzriley can't put trust bitch
15783,3,0,1,jazzriley can't trust none hoe
15784,3,0,1,jazzriley hoe give lil sista eye like betta call jump bitch 128514 128514 128514 128514 128514
15785,3,0,1,jazzriley wat type bitch ass nigga rape innoc femal
15786,3,0,1,jazzyclark hate dont care. new flash bitch dont live pleas aha
15787,6,0,1,jazzy_blow can't never keep bitch caus put hoe
15788,3,0,1,jediknightw pleas pornstar stop say fuck tight pussy.
15789,0,3,0,jeffduncan_ jsu coach omar johnson ball. throw hit catch it. matter yanke 8230
15790,3,0,1,jemapelledalila yadirasarmiento wanna know gonna fuck shit amp fuck bitch 128514 128536 128521
15791,0,3,0,jenebramel clever. lancemcalist watch burfict make hit mock offici throw flag himself. https t.co 8230
15792,3,0,1,jenetteeem choke bitch 128074
15793,3,0,1,jennaamendolar woman yell caus i'm drink beer bitch i'm fuck vacat
15794,3,0,1,jenna_garcia13 8220 officialvondel milkshakes.. let hoe bring one boy yard.. watch 8230
15795,3,0,1,jennyjohnsonhi5 thought justin bieber anymor pussi get arrest canada fight person 8230
15796,2,1,1,jeremiah_337 well bitch biolog said teejustyc said femal can't make babi togeth that me. 128106 http t.co 5vegg6 8230
15797,3,0,1,jeremyplatt yah hoe...
15798,3,0,1,jeromesantonio care much hate girl i'll never call hoe bitch slut shit lol
15799,3,0,1,jessicachasmar media matter execut behind stoprush campaign blog 8216 tranni 8217 8216 homo 8217 http t.co mje5kvl7rf http t.co 8230
15800,3,0,1,jessycaa_rubi swear your realest stay littl bitch shit like
15801,3,0,1,jestonael burnt pussi lip 128514 128514 128514 https t.co nvlzkshgaa
15802,3,0,1,jesusisajerk way fuck bitch. http t.co anzngpnml
15803,3,0,1,jesusmvela 8220 enriquuee_ jesusmvela wigga32 fuck pussi that 8221 exactly. let nigga ryanmattheww7 talk 8230
15804,6,1,1,jewjitsugrl admiralackbar3 00_jacki darknight420 allahthefairi 128073 tayyibn 128072 bring bitch http t.co g7yq2ch9uk
15805,0,6,0,jewjitsugrl admiralackbar3 00_jacki darknight420 allahthefairi 128073 tayyibn 128072 tini jihadi http t.co pdikbrvcj8
15806,3,0,1,jewlzsantana make everi bitch feel important...
15807,3,0,1,jigga504 8220 mleew17 pretti dat pussi got 100 thousand mile book valu fuck 128553 8221 128514 128514 128514 128514
15808,3,0,1,jiggyjust real tear 128514 128514 8220 nankdatthang 128557 128557 128557 128557 theonlyre outfit trash dyke outfit got weakkkkkkkk http 8230
15809,6,3,1,jihadistjo muslim militari honour whatsoev sub human savag slaughter unarm men women amp children http 8230
15810,3,0,1,jimnorton wbcfredjr daddi still abus rage-a-hol hospic make doodi diaper like good fag 8230
15811,3,0,1,jimnorton record think dan snyder cunt. hypocrisi nfl embarrass point.
15812,3,0,1,jimnorton sterl cunt. point simpli everyon privat tape convers releas shut fuck up.
15813,2,1,1,jimnorton thing irrit donald sterl cunt adam silver continu apolog him.
15814,3,0,1,jimnorton gift shop 9-11 museum charg admission. mass grave fuck cunts. disgrace.
15815,2,1,1,jim_mccloskey hard bigger man person cunt
15816,3,0,1,jim_mccloskey hawkey aveng he pussi
15817,3,0,1,jimmycollinsss wesorrjam love nig
15818,0,3,0,jimmy_santand deme gallo pinto con carn asadita madurito..y...una milca amor
15819,3,0,1,jimmy_santand offic hoe shut fuck fuck chism
15820,0,3,0,joan_riv charli sheen star new sitcom anger manag therapist. what next casey anthoni owner ...
15821,3,0,1,joebudden back hoe tho.
15822,3,0,1,joebudden chillin coupl hoe like hoe like nigga 8217 act like hoes.
15823,3,0,1,joebudden cuz soon start wack cute shit hoe 8217 girl 8230 really.
15824,3,0,1,joebudden look like 8217 fuck bitch 8230 8217 tho
15825,3,0,1,joebudden told y'all... side bitch motiv power think... i'm sleep.
15826,3,0,1,joebudden wonder hoe gonna give halloween back children year 8230
15827,3,0,1,joebudden got hoe sure 8217 find put them.. lol
15828,3,0,1,joebudden 8217 deal thru 8230 got bitch line got ego too.
15829,2,1,1,joebudden 8217 unfair hoe get dress hoe halloween.
15830,3,0,1,joebudden definit bad bitch chang drastic years.
15831,3,0,1,joebudden nigga 8217 even feel bitch pic without girl fuckin get mad smh
15832,3,0,1,joebudden gotta cut carl thoma album call amp say fuck ruthless bitch. lol
15833,3,0,1,joebudden 8220 sleep 8221 curve.. realli bitch slept 1am 11pm huh.. smh
15834,6,0,1,joebudden 8217 hoe cuz sex bro lol
15835,2,1,1,joebudden 8217 hoe cuz 8217 attain bro.
15836,2,1,1,joebudden woman deal tri best make entertain bad word... entertain bitch lol
15837,3,0,1,joebudden date scene wack dog 8230 shit super trash.
15838,3,0,1,joebudden hoe gon find way wear spandex tell 8217
15839,3,0,1,joebudden famous nigga ruin game jack price pussy. michael paul budden.
15840,9,0,1,joebudden women america overst valu pussy.
15841,6,0,1,joebudden young attract success support faith man everything..u think bring sole pussi tabl 8230
15842,3,0,1,joecaroselli1 jamei winston nigger
15843,3,0,1,joecool_tvc can't hoe say anoth girl hoe. hoe cancel out.
15844,0,3,0,joeyg_145 download flappi bird minut ago... alreadi deleted.
15845,0,3,0,johnbishop100 top tip day want inconspicu elbow gig wear yellow jacket http t.co kqyizmzb
15846,3,0,1,johnniego money cloth hoe cars. merica
15847,3,0,1,johnnyfootbali saw bitch text drive roll window huck beer her. johnni fuckin patrol keep 8230
15848,3,0,1,johnnyfootbali yeah tigerwood quit bitch back. pop viagra get horni ass back domin hole 8230
15849,0,3,0,johnnyfootbali yeah kaepernick might bicep like greek god dude look like conceiv probosci monkey http 8230
15850,2,1,1,johnnyfootbali yeah start flex player next week. trick play catch pass flip bird smash ass 8230
15851,3,0,1,johnydeep_ 20tolife_ bitch nigga lol
15852,3,0,1,jojo_51213 tweet can't concentr enough read sad-look boob pussi pics. -men prob 8230
15853,0,3,0,joleendoreen kik group once. call parti line old charli barber alway hog calls.
15854,0,3,0,jonhorsthoy lester parasit spider monkey redeem qualiti ran boat amp boat attract women. on 8230
15855,3,0,1,jonahair23 money best pussi
15856,3,0,1,jonnietherotten listen twitter 161 asshol follow stupid cunt mean want to. piss 8230
15857,3,0,1,jonnyfcknblaz porn star fanci talk profession hoe.
15858,3,0,1,jonnyfootbali fuck bitch get touchdowns.
15859,0,3,0,jonyprivat chees cracker lack http t.co ijdhkwdkoq
15860,6,0,1,jordiiin_ 128514 fuck bitch ain't bitch 128080
15861,3,0,1,jorgegon bitch curv dick http t.co xeitpkalob
15862,6,0,1,josecanseco bitch tit
15863,3,0,1,josephtheflyguy crazi girlfriend usual love longer amp got best pussi
15864,3,0,1,josephtheflyguy loyal pussi best pussi cus know that
15865,3,0,1,josephtheflyguy bitch got real life hippo pet http t.co wu6jitce0u
15866,3,0,1,joshgiii pussi like https t.co 4ovgz3lhqu
15867,0,3,0,joshyohe_trib wrote whole game stori orpik shut ovi two night row. mani mock this. realli 8230
15868,3,0,1,joy_do 128557 128557 128557 128557 128557 80sbaby4lif love hood bitches. god help lmaoooo
15869,3,0,1,jsonmytweet 8220 muurdasteven 8220 buttsign bitch garbag gta.... https t.co wpia0bvgju 8221 lmfaooooo 8221 128557 128557 128557 128557 128557 128557
15870,2,1,1,jstkeepscrollin trash weare_xci gay chris bosh joke get old
15871,4,0,1,jstkeepscrollin fix car 000 fade hoe gone catch pricless http t.co qmu2um1nc3
15872,3,0,1,juanndacut explain girl hoe http t.co ey7lmc5i2w
15873,3,0,1,juanndacut porn ad convinc af... click bitch appear bed damn right ima click shit nigga
15874,2,4,0,juanndacut twitter rapper trash link http t.co yck16zinzz
15875,3,0,1,juanitaap_ lord grammi amp bitch std 128553
15876,0,3,0,judahworldchamp help elimin fake injuri amp dive post game video review dive amp give diver yellow card game. wor 8230
15877,3,0,1,judgmentalgay best friend hoe yaaa hunti hoe slaaaayi stranger hoe trashy. what wrong wit 8230
15878,4,2,1,juicccyray 8220 1stblocjeremiah broke hoe alway wanna argu ain't ate day get energi 128514 128514 8221 128514 128553 128175
15879,3,0,1,juicedbal scare pepper spray bitch hand gentl rest fanni pack
15880,3,0,1,juicy_squeaki bitch need crowd fight clear easili influenc amp weak mind amp like commit suicid 128514 128514
15881,3,0,1,jukeyxo girl sit face nose goe pussi ride nose like bull keeper.
15882,3,0,1,juliesnark love ask realli hot skinni bitch they'r due.
15883,3,0,1,julio_isurdaddi need man pussi boy.
15884,3,0,1,jusdontblowmyhi y'all lucki dmx stop makin music i'd still bark hoe foo
15885,3,0,1,jusguapo hoe lie olivia get bottom it. scandai http t.co suzi8loao
15886,3,0,1,justawana_ 8220 gvmbi bitch possess thot demon. https t.co vhsbg4bjrg fuck dead 128128 128128 128128
15887,2,1,1,just2savag height shit aint cute all. yall dumb hoe go public look like jack bean stalk. 128514 http 8230
15888,3,0,1,justan0th3r ain't nuttin cut bitch off.
15889,3,0,1,justcurrieon west2quick christooshifti lol aye watch mouth like mention faggot
15890,3,0,1,justdoitslow vintage_monroe_ scari told come hous fight even open door wtf scari ass hoe
15891,3,0,1,justdoit_rob kaaarlizzi bitch love laugh..lol
15892,3,0,1,justdoit_rob i'll throw cheeseburg bitch ass
15893,6,0,1,justdreaa splurg around hoe shine front bitch cus get dick like find front 8230
15894,3,0,1,justhad_that good pussi 128166 128049 come smart ass mouth 128068 128069 amp crazi ass attitud 128530 128175
15895,3,0,1,justkarahn 8220 what_ido karahn jus call futur babi lil shit 128565 128565 128565 128514 128514 128514 128514 128514 8221 bitch tell world 128530
15896,3,0,1,justleshay 8220 thekaosyatti justleshay said cute 128035 8221 byeeee mad bitch 128530 come visit
15897,3,0,1,justoneasian everi bug ever kill sorri 8230 ..sorri bitch ass came hous uninvit
15898,1,2,0,justreiatabi die flappi bird 128514 http t.co pu7uqxjfmc
